page,column,line,source,page_score,row
585,1,"Berger, O., häradshöfd., Klippan, 9540—8500",ref_text,1940,12
585,1,"Berggren, R., apot., Hässleholm, 5830—5800",ref_text,1940,13
585,1,"Bergström, J. H., kyrkoh., Höja, 7310—9900",ref_text,1940,14
585,1,"Bernheim, H., läkare, Hässleholm, 6392—5600",ref_text,1940,15
585,1,"Bernleoff, S., kyrkoh., Örkened, 5028—5000",ref_text,1940,16
585,1,"Bjersjö Bryggeri A.-B., Simris, 14467—14100",ref_text,1940,17
585,1,"Bjerstedt, K., handl., Båstad, 11010—11900",ref_text,1940,18
585,1,"Bock, V., gästgifv., Klippan, 3540—6800",ref_text,1940,19
585,1,"Bokander, P. O. E., kapt., Riseberga, 5100—4100",ref_text,1940,20
585,1,"Bondesson, E., handl., Klippan, 5060—5100",ref_text,1940,21
585,1,"Borgström, M., f. domänint., Klippan, 4130—5200",ref_text,1940,22
585,1,"Borgström, H., förvaltare, Trolle Ljungby, 7013—3600",ref_text,1940,23
585,1,"Borgström, O., kyrkoh., Ö. Herrestad, 2888 —5700",ref_text,1940,24
585,1,"Borrby Sparbank, Borrby, 10020—10000",ref_text,1940,25
585,1,"Bosson, N. Hj., folkhögsskoleförest., Hammenhög, 5800—4700",ref_text,1940,26
585,1,"Boström, A.,änkefru, Hässleholm, 1748—5400",ref_text,1940,27
585,1,"Brandsberga Ångbränneri A.-B., Riseberga, 3480—6800",ref_text,1940,28
585,1,"Brandétt, O., handl., Lonshult, 3905—5600",ref_text,1940,29
585,1,"Brandétt, S. J., handl., Lonshult, 5425—11000",ref_text,1940,30
585,1,"Bremberg, G., major, Klippan, 5240—4700",ref_text,1940,31
585,1,"Brink, S., läkare, Åhus, 6383—5100",ref_text,1940,32
585,2,"Brolander, H. J., kyrkoh., Hammenhög, 5017—8000",ref_text,1940,1
585,2,"Brun, R., sjökapt., V. Karup, 7690—7200",ref_text,1940,2
585,2,"Brunnström, E., kyrkoh., N:a Åsum, 4209—5600",ref_text,1940,3
585,2,"Bruzelius, J. S., f. kronof., Klippan, 5100—6900",ref_text,1940,4
585,2,"Bruzelius, I., prostinna, Österslöf, 3811—6400",ref_text,1940,5
585,2,"Båstads Sprit A.-B., Båstad, 40500—40500",ref_text,1940,6
585,2,"Bäck, H., fröken, Åhus, 2720—5000",ref_text,1940,7
585,2,"Carlander, A., postm., Hässleholm, 5603—4400",ref_text,1940,8
585,2,"Carlsson, C., dir., Wä, 7366—8700",ref_text,1940,9
585,2,"Carlsson, P., hemm.-äg., N:a Åsum, 150—8800",ref_text,1940,10
585,2,"Clausen, C., patron, Ö. Ljungby, 2300—23100",ref_text,1940,11
585,2,"Collin, C. O. L., apot., Brösarp, 4005—5100",ref_text,1940,12
585,2,"Cronqvist W:son G., ing., V. Broby, 11960 —10900",ref_text,1940,13
585,2,"Dahl, S., prost, Ousby, 4200—6800",ref_text,1940,14
585,2,"Danielson, C., byggm., Hässleholm, 10352—9700",ref_text,1940,15
585,2,"von Dardel, C., generalkonsul, N:a Ströö, 12100—11500",ref_text,1940,16
585,2,"Degeberga Sockens spritförsäljnings A.-B. Degeberga, 18823—17300",ref_text,1940,17
585,2,"De Geer, A., frih., Kviinge, 7169—6500",ref_text,1940,18
585,2,"De Geer, E., frih., Kviinge, 1775—5400",ref_text,1940,19
585,2,"De Geer, L., landshöfding, Kviinge, 9541—",ref_text,1940,20
585,2,"De la Gardie, A., fröken, Skepparslöf, 252—5500",ref_text,1940,21
585,2,"De la Gardie, J., grefve, Ö. Sännarslöf 12600 —21900",ref_text,1940,22
585,2,"Dickert, K., veterinär, Hässleholm, 5690—4600",ref_text,1940,23
585,2,"Djursson, A., apot., Tomelilla, 12020—11300",ref_text,1940,24
585,2,"Domér, H., firma, Åhús, 9279—8700",ref_text,1940,25
585,2,"Domér, H., konsul, Åhus, 3887—5400",ref_text,1940,26
585,2,"Drews, E., handl., Smedstorp, 14781—15100",ref_text,1940,27
585,2,"v. Dübens, V., Friherrinna, sterbhus, Vänga, 6631—9200",ref_text,1940,28
585,2,"Dyrssen, G., fröken, Vinslöf, 5000—6600",ref_text,1940,29
585,2,"Dyrssen, P., landtbr.-elev., Vinslöf, 5000-6600",ref_text,1940,30
585,2,"Dyrssen, H. A., f. ryttm., Vinslöf, 4401—9000",ref_text,1940,31
585,2,"Dyrssen, Th., öfverste, Vinslöf, 5857—5400",ref_text,1940,32
585,2,"Ebbesson, A., källaremäst., Hässleholm, 5516—5300",ref_text,1940,33
586,1,"Ehrenborg, U., friherrinna, Brännestad, 7070—6400",ref_text,1550,1
586,1,"Ehrenborg, C., godsäg., Brännestad, 1150—6000",ref_text,1550,2
586,1,"Ejlertsson, G., handl., Ö. Tamarp, 10275—13300",ref_text,1550,3
586,1,"Ek, Hj., prost, Ströfvelstorp, 7800—7600",ref_text,1550,4
586,1,"Ekdahl, I., änkefru, Tomelilla, 3671—6100",ref_text,1550,5
586,1,"Ekelin, G., grosshandl. Tomelilla, 19051—22000",ref_text,1550,6
586,1,"Ekström, C. E., bankdir., Hässleholm, 6289—7200",ref_text,1550,7
586,1,"Eliasson, J. A., f. handl., Tjörnarp, 7220—9200",ref_text,1550,8
586,1,"Eliasson, G., riksdagsm., Ousby, 3772—8400",ref_text,1550,9
586,1,"Eliasson, J., åbo, Munko Ljungby, 4900—5100",ref_text,1550,10
586,1,"Engelska Herrkonfektionsfabr. Hjälm, 5520 —5500",ref_text,1550,11
586,1,"Enemark, J. A., f. fanj., Stoby, 4710—7300",ref_text,1550,12
586,1,"Eneroth, C., fru, Hässleholm, 331—5700",ref_text,1550,13
586,1,"Eneroth, J., f. d. kronof., Hässleholm, 13119—12000",ref_text,1550,14
586,1,"Engström, N., grosshandl., Åhus, 17131—21300",ref_text,1550,15
586,1,"Engström, änkefru, (änka efter byggm. S. A. Engström) Åhus, 3901—6800",ref_text,1550,16
586,1,"Eriksson, L., åbo, Kiaby, 125—6700",ref_text,1550,17
586,1,"Erikssons, S., änkas, sterbhus, Munko Ljungby 450—5000",ref_text,1550,18
586,1,"Eurenius, C. A., ing., V. Sönnarslöf, 7020—6700",ref_text,1550,19
586,1,"Falck, A., veterinär, Hammenhög, 7850—10500",ref_text,1550,20
586,1,"Falkman, J., godsäg., Efveröd, —10400",ref_text,1550,21
586,1,"Fernström, A. K., Hjärså, 6120—",ref_text,1550,22
586,1,"jellander, R., kyrkoh., Oppmanna, 4576—5100",ref_text,1550,23
586,1,"lodmark, E. A., apot., Klippan, 5100—3100",ref_text,1550,24
586,1,"orkman, A. P., kyrkoh., Gråmanstorp, 4950—7400",ref_text,1550,25
586,1,"orsberg, S., fru, Båstad, 90—7300",ref_text,1550,26
586,1,"orsberg, M., grosshandl, Klippan, 7220—5500",ref_text,1550,27
586,1,"orsberg, L., kronolänsm., Båstad, 7370—11000",ref_text,1550,28
586,2,"Forsberg, L. B., länsm., Ousby, 6683—4900",ref_text,1550,1
586,2,"Fröling, G. F., kassör, Ö. Sönnarslöf, 3700—5100",ref_text,1550,2
586,2,"Gabrielson, O., major, Hässleholm, 6760—5600",ref_text,1550,3
586,2,"v. Geijer, W., ryttm., Ströfvelstorp, 120—147100",ref_text,1550,4
586,2,"Gillén, N., kyrkoh., Stoby, 4778—5300",ref_text,1550,5
586,2,"Gleerup, K., kyrkoh., Österslöf, 4503—5800",ref_text,1550,6
586,2,"Glimåkra Sparbank, Glimåkra, 5026—4700",ref_text,1550,7
586,2,"Graff, A. E., garfv., Båstad, 8190—8000",ref_text,1550,8
586,2,"Granit A.-B., Kullgrens änka, Fjärkestad 9208—",ref_text,1550,9
586,2,"Granit A.-B., C. A., Kullgrens änka, Hjärså, 10522",ref_text,1550,10
586,2,"Granlund, H., löjtn., Hässleholm, 5031—4600",ref_text,1550,11
586,2,"Grefvie Sparbank, Grefvie, 5320—7500",ref_text,1550,12
586,2,"v. der Groebens, A., grefvinna, Trolle Ljungby 26500",ref_text,1550,13
586,2,"Gustafsson, C. A., kantor, Össjö, 1050—7000",ref_text,1550,14
586,2,"Gyllebo bränneriför:n, Ö. Vemmerlöf, 5560—3400",ref_text,1550,15
586,2,"Gyllenstierna, A., frih., Anså, —11000",ref_text,1550,16
586,2,"Gyllenstierna, J., major, Gråmanstorp, 9170—21900",ref_text,1550,17
586,2,"Gärds härads Sparbank, Wä, 6381—7800",ref_text,1550,18
586,2,"Gärds och Albo härads Sparbank, Degeberga, 10221—10200",ref_text,1550,19
586,2,"Göransson, H., arrend., Benestad, 800—8000",ref_text,1550,20
586,2,"Göransson, N. J., nämndeman, Vinslöf, 2343—5300",ref_text,1550,21
586,2,"Hagander, N., förv., Barkåkra, 6000—5800",ref_text,1550,22
586,2,"Hallenborg, J., arr., Riseberga, 14650—13500",ref_text,1550,23
586,2,"Hallengren, E., f. landtbr., S:t Olof, 5576—6800",ref_text,1550,24
586,2,"Hallengren, J. A., stins, Hässleholm, 5463—4200",ref_text,1550,25
586,2,"Iallgren, F., kyrkoh., Kvärrestad, 4566—7200",ref_text,1550,26
586,2,"Hamilton R:son, R., förvaltare, Träne, 73580—74700",ref_text,1550,27
586,2,"Hamilton, R. G., grefve, Träne, —67600",ref_text,1550,28
586,2,"Ianse, H. W., disp., Hjärsås, 5460—4700",ref_text,1550,29
586,2,"lansson, K. L., kvarnäg., Munko Ljungby, 8410—6600",ref_text,1550,30
587,1,"Hansson, K., källarem., Hässleholm, 59000—58200",ref_text,1650,1
587,1,"Hederström, C. W., kyrkoh., Färlöf, 4380—6500",ref_text,1650,2
587,1,"Heindorff, L., bankdir., Tomelilla, 5343—4600",ref_text,1650,3
587,1,"v. Heidenstam, A., kapt., Hässleholm, 5290—4800",ref_text,1650,4
587,1,"v. Heideman, G. W., öfverste, Hässleholm, 7643—7100",ref_text,1650,5
587,1,"Helgesson, R., kyrkoh., Kvidinge, 6180—7900",ref_text,1650,6
587,1,"Helgesson, P., åbo, Skepparslöf, 1331—10800",ref_text,1650,7
587,1,"Hellberg, C., postm., Tomelilla, 5635—4600",ref_text,1650,8
587,1,"Henriksson, O., handl., Björnekulla, 8850—24700",ref_text,1650,9
587,1,"Herrlin, A., major, Åhus, 6449—4800",ref_text,1650,10
587,1,"Herrström, T., förvalt., Hjärnarp, 5000—4400",ref_text,1650,11
587,1,"Hintze, W., ing., Ifvetofta, 8350—8300",ref_text,1650,12
587,1,"Hirschloff, H. V., läkare, Klippan, 8080—7000",ref_text,1650,13
587,1,"Hjorth, F., häradsskr., Hässleholm, 7607—8300",ref_text,1650,14
587,1,"Hjorth, O., rektor, Tomelilla, 5620—4200",ref_text,1650,15
587,1,"Hjärnarps sockens Sparbank, Hjärnarp, 5828 —5800",ref_text,1650,16
587,1,"Hobroh, O., distr.-landtm., Hässleholm, 9120 9200",ref_text,1650,17
587,1,"Hagnér, O., tandl., Hässleholm, 7400—8100",ref_text,1650,18
587,1,"Holmgren, E., fröken, Tomelilla, 4289—10500",ref_text,1650,19
587,1,"Holmgren, M., nämndeman, Skepparslöf, 5000—5000",ref_text,1650,20
587,1,"Holmgren, N., skogshandl., Wä, 5000—5000",ref_text,1650,21
587,1,"Holmström, K., handl., Torekow, 9950—8600",ref_text,1650,22
587,1,"Hultner, P., dir., Klippan, 5290—8500",ref_text,1650,23
587,1,"Hultstein, J. G., tullförvalt., Örkened, 5189—6100",ref_text,1650,24
587,1,"Hummel, L., fröken, Kellna; 8080—11100",ref_text,1650,25
587,1,"Husberg, H., dir., (Stockholm) Hässleholm, 5000—",ref_text,1650,26
587,1,"Hyllinge Handelsfören. Stjernan, V. Broby, 6350—6100",ref_text,1650,27
587,1,"Håkanson, E., häradsh.; Hässleholm, 15155—13700",ref_text,1650,28
587,1,"Hälsingborg—Hässleholms Järnvägs A-B. Finja, 7145—",ref_text,1650,29
587,2,"Hälsingborg—Hässleholms Järnvägs A.-B. Hässleholm, 28617—",ref_text,1650,1
587,2,Hälsingborg—Hässleholms Järnvägs A.-B. Klippan 17100—,ref_text,1650,2
587,2,"Hälsingborg—Hässleholms Järnvägs A.-B. Kvidinge, 13620—",ref_text,1650,3
587,2,"Hälsingborg—Hässleholms Järnvägs A.-B. Perstorp, 6090—",ref_text,1650,4
587,2,"Hälsingborg—Hässleholms Järnvågs A.-B. Åstorp, 20850—",ref_text,1650,5
587,2,"Hälsingborgs tobaksfabr. A.-B., Ifvetofta 8000—",ref_text,1650,6
587,2,"Hässleholms Sprit A.-B. Hässleholm, 143397—135800",ref_text,1650,7
587,2,"Hönig, E., disp., Klippan, 7860—8800",ref_text,1650,8
587,2,"Hörberg, P. H., läkare, Ousby, 5904—4700",ref_text,1650,9
587,2,"Ingelstads och Järrestads Härads sparbank Hammenhög, 13304—12700",ref_text,1650,10
587,2,"Jacobsson, A., kyrkoh., Ifvetofta, 6407—6400",ref_text,1650,11
587,2,"Jacobsson, J. U. V., prov.-läkare, Hammen hög, 7639—7200",ref_text,1650,12
587,2,"Jepsson, J., läkare, Tomelilla, 11769—1100",ref_text,1650,13
587,2,"Jeppsson, J., f. R:m., N. Åsum, 300—970",ref_text,1650,14
587,2,"Jeppsson, P., åbo, Skepparslöf, 450—580",ref_text,1650,15
587,2,"Johannesson, A., handl., Vinslöf, 4500—5800",ref_text,1650,16
587,2,"Johansson, A., apot., Ö. Broby, 6883—680",ref_text,1650,17
587,2,"Johansson, J., fabr.-äg., Åstorp, 4500—590",ref_text,1650,18
587,2,"Johansson, S. P., handl., Torekow, 5150-5100",ref_text,1650,19
587,2,"Johansson, A. B., kyrkoh., Efveröd, 4748-7300",ref_text,1650,20
587,2,"Jonsson, V., dir., Bonerup, 6086—6000",ref_text,1650,21
587,2,"Johnsson, A. S., handl., Åstorp, 16910—1650",ref_text,1650,22
587,2,"Johnsson, C., handl., Ousby, 5651—620",ref_text,1650,23
587,2,"Johnsson, M., handl., Tjörnarp, 5490—390",ref_text,1650,24
587,2,"Johnsson, H., f. riksdagsman, Ö. Broby 5684—13400",ref_text,1650,25
587,2,"Jönsson, J., arrend., Gråmanstorp, —5000",ref_text,1650,26
587,2,"Jönsson, J., arrend., Kvidinge, 1410—5400",ref_text,1650,27
587,2,"Jönsson P., handl., Spjutstorp, 3725—5200",ref_text,1650,28
587,2,"Jönsson, V., handl., Borrby, 21000—17900",ref_text,1650,29
587,2,"Jönsson, A., kreaturshandl., Tomelilla, 7310—9000",ref_text,1650,30
587,2,"Jönsson, S., sjökapt., Åhus, 4773—5000",ref_text,1650,31
588,1,"Kallenberg, V., kand., Båstad, 3230—7700",ref_text,1230,1
588,1,"Kamph, C. E., kyrkoh., Läderup, 4609—6800",ref_text,1230,2
588,1,"Karlsson, P., fabrikör, Hvilan, 5836—8500",ref_text,1230,3
588,1,"Karlsson, A., källarm., Hässleholm, 4300—5600",ref_text,1230,4
588,1,"Karlsson, G., åbo, Skepparslöf, 119—7000",ref_text,1230,5
588,1,"Karpalunds Ångbryggeri A.-B. Färlöf, 5460 —12100",ref_text,1230,6
588,1,"Kellgren, N., kyrkoh., Rebbelberga, 3990—5300",ref_text,1230,7
588,1,"Kennedy, G., agron., Fjälkestad, 6820—9100",ref_text,1230,8
588,1,"Kennedy, J., kammarh., Fjälkestad, 1400—54700",ref_text,1230,9
588,1,"Kjellman, W., disp., Färlöf, 4970—5700",ref_text,1230,10
588,1,"Klippans Chromläderfabrik A.-B. Klippan, 15590—16200",ref_text,1230,11
588,1,"Klippans Konsumtionsfören., V. Sönnarslöf, 6660—6600",ref_text,1230,12
588,1,"Kock, R., landtbr., Finja, 5000—6600",ref_text,1230,13
588,1,"Krikortz, G., läkare, Båstad 7470—6800",ref_text,1230,14
588,1,"Kristensson, A., handl., Ousby, 4828—11200",ref_text,1230,15
588,1,"Kristianstad—Hässleholms Järnvägs A.-B. Åhus, 19084—",ref_text,1230,16
588,1,"Kristianstad—Hässleholms Järnvägs A.-B. Färlöf, 6370—",ref_text,1230,17
588,1,"Kristianstad—Hässleholms Järnvägs A.-B. Glimåkra, 6021—",ref_text,1230,18
588,1,Kristianstad—Hässleholms Järnvägs A.-B. Hjärså 7909—,ref_text,1230,19
588,1,"Kristianstad—Hässleholms Järnvägs A.-B. Hässleholm, 27080—",ref_text,1230,20
588,1,"Tristanstad—Hässleholms Järnvägs A.-B. Vinslöf, 6083—",ref_text,1230,21
588,1,"ristianstad—Hässleholms Järnvägs A.-B. Önnestad, 5537—",ref_text,1230,22
588,1,"ristiansson, P., kvarnäg., Rebbelberga, 3520—8300",ref_text,1230,23
588,1,"rook, S. A., kronolänsm., Ö. Broby, 9345—10000",ref_text,1230,24
588,1,"rutzén, M. H., kyrkoh., Stiby, 3774—6200",ref_text,1230,25
588,1,"ull, F., apot., Båstad, 5980—15000",ref_text,1230,26
588,1,"uylenstjerna, E., fröken, Barkåkra, 6155—11400",ref_text,1230,27
588,1,"nislinge skofabr., A.-B. Knislinge, 29760—32400",ref_text,1230,28
588,2,"Källblad, J., kyrkoh., Hjerså, 6030—6000",ref_text,1230,1
588,2,"Lafvessons, P., prost, dödsbo, Hästveda, 5286—6200",ref_text,1230,2
588,2,"Lagerroth, L. E., kyrkoh., Köpinge, 5114—6000",ref_text,1230,3
588,2,"Lang, T., tullförvalt., Åhus, 6909—5700",ref_text,1230,4
588,2,"Langenheim, M., patron, Barkåkra, 450—9300",ref_text,1230,5
588,2,"Larsson, J. O., disp., Klippan, 6780—6400",ref_text,1230,6
588,2,"Larsson, M., fabrikör, Anslunda, 2276—5100",ref_text,1230,7
588,2,"Larsson, P., hemm.-äg., N. Åsum, 776—5200",ref_text,1230,8
588,2,"Larsson, H., åbo, Tostarp, 1135—5200",ref_text,1230,9
588,2,"Lavesson, H., fru, Ö. Broby, 1104—5000",ref_text,1230,10
588,2,"Lavessons, O., sterbhus, Efveröd, 4962—18000",ref_text,1230,11
588,2,"Lembke, C. I., läkare, Hässleholm, 6870—7800",ref_text,1230,12
588,2,"Benander, I., kronolänsm., Örkelljunga, 5395—5400",ref_text,1230,13
588,2,"er- & Tegelbruksindustri A.-B. Herkules, Gustaf Adolf, 12149—",ref_text,1230,14
588,2,"iljenroth, W., kyrkoh., Vallby, 4490—5400",ref_text,1230,15
588,2,"Lincoln, B., Åbo, Riseberga, 3780—6700",ref_text,1230,16
588,2,"indahl, E., läkare, Barkåkra, 8900—8000",ref_text,1230,17
588,2,"indberg, M., änkefru, Hässleholm, 2836—6800",ref_text,1230,18
588,2,"indblad, C., prost, Trolle Ljungby, 6623—7500",ref_text,1230,19
588,2,"indbom, C. W., handl., Vinslöf, 3714—5600",ref_text,1230,20
588,2,"indeberg, O., läkare, Tomelilla, 6271—5700",ref_text,1230,21
588,2,"indgren, O., agent, Örkelljunga, 7115—7300",ref_text,1230,22
588,2,"indgren, H., bankdir., Klippan, 6390—10400",ref_text,1230,23
588,2,"indqvist, H., kyrkoh., Ö. Broby, 5255—6600",ref_text,1230,24
588,2,"indqvist, H., tandl., Hässleholm, 12975—12000",ref_text,1230,25
588,2,"indqvist, S., veterinär, Brösarp, 6014—5100",ref_text,1230,26
588,2,"ndström, G., ing., Perstorp, 7170—6800",ref_text,1230,27
588,2,"ndström, G., löjtn., Färlöf, 15590—20000",ref_text,1230,28
588,2,"nell, J. N., kapten, Kvidinge, 5010—4400",ref_text,1230,29
588,2,"Jungberg, A., kronof., Gråmanstorp, 9540—9200",ref_text,1230,30
588,2,"unghoff, A. H., kontr., prost, Anså, 6580—6100",ref_text,1230,31
588,2,"prenzen, H. C., kamrer, Färlöf, 6610—6700",ref_text,1230,32
588,2,"undberg, H., grossh., Örkelljunga, 6200—7300",ref_text,1230,33
588,2,"indberg, Th., kyrkoh., Glimåkra, 4892—5000",ref_text,1230,34
589,1,"Lundgren, B. Hj., grufing., Björnekulla, 6260—5800",ref_text,2200,1
589,1,"Lundgren, J., handl., V. Vrams, 6418—6400",ref_text,2200,2
589,1,"Lundgren, J. P., ångbåtsbefälh., Ö. Hoby, 6056—6700",ref_text,2200,3
589,1,"Lundstedt,L.,fabr.,Tomelilla,4569—6500",ref_text,2200,4
589,1,"Löfqvist, A., dir., Köpinge, 2650—5000",ref_text,2200,5
589,1,"Lövegren, G., handl., Tomelilla, 5144—5700",ref_text,2200,6
589,1,"Magnusson, J. P., fabr., Klippan, 5490—7700",ref_text,2200,7
589,1,"Magnusson, A., handl., Degeberga, 6486—7000",ref_text,2200,8
589,1,"Malm, E., prostinna, Löderup, 6426—7500",ref_text,2200,9
589,1,"Malmros, K., dir., Gråmanstorp, 13500—11700",ref_text,2200,10
589,1,"Malmros, A., landtbr., sterbhus, Gladsax, 2963—8100",ref_text,2200,11
589,1,"Marthe, R., löjtn., Ö. Wemmerlöf, —8300",ref_text,2200,12
589,1,"Mathiasson, M., fru, Ö. Ljungby, 3050—7000",ref_text,2200,13
589,1,"Mattisson, H., åbo, Vinslöf, 1572—7200",ref_text,2200,14
589,1,"Mattsson, J., Åbo, Rebbelberga, —6000",ref_text,2200,15
589,1,"Mellander, Y., dir., Önnestad, 8038—7500",ref_text,2200,16
589,1,"Mellby, Tjörnarps och Häglinge socknars sparbank, Sösdala, 5430—5400",ref_text,2200,17
589,1,"Mellersta Blekinge Järnvägs A.-B. Ifvetofta, 7264—",ref_text,2200,18
589,1,"Modén, G., handelsres., Kivik, 6164—6300",ref_text,2200,19
589,1,"Mogensen, F., handl., Glemminge, 5000—",ref_text,2200,20
589,1,"Mogensen, F., handl., Ingelstorp, 3180—8500",ref_text,2200,21
589,1,"Mohlin, A., handl., Kvidinge, 5560—5100",ref_text,2200,22
589,1,"Montans, A. F., f. kronolänsman, sterbhus, Brösarp, 100000—",ref_text,2200,23
589,1,Moltesholms Cement A.-B. Ö. Sönnarslöf 11558—57400,ref_text,2200,24
589,1,"Munktells filial, Åstorp, 6000—",ref_text,2200,25
589,1,"Månsson, A., hemm.-äg., Nosaby, —5000",ref_text,2200,26
589,1,"Månsson, S., nämndeman, Gustaf Adolf, 1829—5500",ref_text,2200,27
589,1,"Månsson, N., sparbankssekr., Ö. Broby, 9161—9000",ref_text,2200,28
589,1,"Märtensson, M., fröken, Hässleholm, 4766—6100",ref_text,2200,29
589,1,"Mårtensson, M., handl., Åstorp, 6520—6600",ref_text,2200,30
589,1,"Möller, N., fru, Gualöf, —10000",ref_text,2200,31
589,1,"Möller, N., f. godsäg., Munko Ljungby, 6450—13700",ref_text,2200,32
589,1,"Möllerberg, C., patron, Österlöf, 2690—6800",ref_text,2200,33
589,1,I TAXERINGSMAL,text,2200,34
589,2,Kristianstads län,text,2200,1
589,2,"Nandér, O., ing., Ö. Broby, 7577—7300",ref_text,2200,2
589,2,"Nelson, A., landtbr., Höja, —7200",ref_text,2200,3
589,2,"Nilsson, G., arrend., Höja, 1320—7400",ref_text,2200,4
589,2,"Nilsson, J., arrend., Skepparslöf, 5500—7100",ref_text,2200,5
589,2,"Nillsson, N. S., arrend., Össjö, 200—10700",ref_text,2200,6
589,2,"Nilsson, N. J., arrend., N. Åsum, 12505—7600",ref_text,2200,7
589,2,"Nilsson, O., arrend., Färlöf, —15600",ref_text,2200,8
589,2,"Nilsson, P., arrend., Kidby, 1935—5600",ref_text,2200,9
589,2,"Nilsson, P., arrend., Nosaby, 18524—20700",ref_text,2200,10
589,2,"Nilsson, P., arrend., Össjö, —8700",ref_text,2200,11
589,2,"Nilsson, A., disp., Ö. Ljungby, 5350—5900",ref_text,2200,12
589,2,"Nilsson, S., arrend., N. Ströö, 410—15400",ref_text,2200,13
589,2,"Nilsson, P. A., grosshandl., Knislinge, 6085—5800",ref_text,2200,14
589,2,"Nilsson, M., handl., Ö. Sönnarslöf, 4550—5200",ref_text,2200,15
589,2,"Nilsson, O., handl., Riseberga, 5240—4600",ref_text,2200,16
589,2,"Nilsson, M., hemm.-äg., Nosaby, 3810—7600",ref_text,2200,17
